Latitude,Longitude,Senior Citizen,Partner,Dependents,Tenure Months,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Expected Monthly,Total Services,Security Score,Entertainment Score
34.174493,-117.87068,No,Yes,No,46,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.95,2007.85,43.64891304347826,2,0,2
33.736387,-118.284363,No,Yes,No,46,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,103.15,4594.65,99.8836956521739,4,2,2
37.605926,-120.69955,Yes,Yes,No,4,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.6,347.65,86.9125,3,1,2
38.35363,-121.44195,No,Yes,No,71,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.0,7723.7,108.78450704225352,4,2,2
34.049315,-117.255974,No,Yes,Yes,14,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.4,815.55,58.253571428571426,3,2,1
35.559617,-118.925185,No,Yes,Yes,67,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),54.2,3838.2,57.286567164179104,2,2,0
35.846067,-119.004073,No,Yes,Yes,10,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.2,563.5,56.35,2,1,1
33.03679,-115.60503,No,No,No,62,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),20.05,1201.65,19.381451612903227,0,0,0
38.833554,-121.498102,No,Yes,No,65,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,89.75,5769.6,88.76307692307692,3,3,0
37.327069,-121.916819,Yes,Yes,No,53,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,60.05,3229.65,60.93679245283019,2,2,0
38.071327,-120.632221,No,No,No,4,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.4,93.4,23.35,0,0,0
34.046174,-118.446333,No,Yes,No,58,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),59.9,3505.1,60.432758620689654,2,2,0
34.89326,-116.505958,No,No,No,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.05,79.05,79.05,1,0,1
34.093781,-118.381061,No,No,No,72,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.5,7853.7,109.07916666666667,4,2,2
32.765299,-117.122565,No,Yes,No,69,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.4,7251.9,105.1,5,3,2
36.977025,-121.952864,No,Yes,No,2,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),79.7,165.0,82.5,2,2,0
36.667794,-121.601306,No,No,No,52,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,85.15,4461.85,85.8048076923077,5,3,2
37.691561,-122.445202,No,No,No,8,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.1,679.3,84.9125,1,0,1
34.297628,-119.014627,Yes,No,No,72,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,111.65,7943.45,110.32569444444444,5,3,2
33.889632,-118.39737,No,Yes,No,7,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.25,313.45,44.778571428571425,0,0,0
33.907361,-117.109972,No,No,No,53,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,98.6,5311.85,100.22358490566039,4,3,1
33.828779,-117.848299,No,No,No,11,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.5,829.3,75.39090909090909,3,1,2
37.996462,-122.293716,No,No,No,18,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,33.6,550.35,30.575000000000003,2,2,0
39.108252,-123.645121,No,No,No,1,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.0,20.0,20.0,0,0,0
38.544002,-121.685559,No,Yes,Yes,63,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.25,1573.05,24.96904761904762,0,0,0
33.707483,-117.200006,No,No,No,30,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.15,2555.9,85.19666666666667,2,1,1
34.087558,-117.464096,No,No,No,1,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,20.05,20.05,0,0,0
37.556094,-122.272437,No,No,Yes,40,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.1,2460.35,61.50875,3,2,1
38.265899,-121.939461,No,Yes,Yes,59,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.5,1147.85,19.45508474576271,0,0,0
34.17051,-118.289463,Yes,Yes,No,22,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,63.55,1381.8,62.809090909090905,3,3,0
34.291273,-118.505104,No,Yes,No,72,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,58.044444444444444,5,4,1
38.192608,-120.957842,No,Yes,No,14,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.1,1122.4,80.17142857142858,1,0,1
35.050345,-120.489599,No,Yes,No,72,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.45,7982.5,110.86805555555556,5,3,2
37.80707,-122.297401,No,No,No,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.05,8405.0,116.73611111111111,6,4,2
34.144703,-117.770299,No,No,No,49,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,3720.35,75.92551020408163,0,0,0
33.290907,-117.202895,Yes,Yes,No,18,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.35,810.7,45.03888888888889,3,1,2
34.903052,-118.411251,No,No,No,10,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.9,199.45,19.945,0,0,0
34.049671,-117.468896,No,Yes,No,8,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.2,627.4,78.425,1,0,1
37.900662,-122.052782,No,No,No,7,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.1,293.3,41.9,2,1,1
37.245505,-118.062943,No,Yes,Yes,2,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,30.25,63.75,31.875,1,1,0
36.600193,-120.153393,No,Yes,Yes,34,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.05,2909.95,85.58676470588235,2,1,1
35.316263,-119.402559,No,No,Yes,70,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,66.0,4891.5,69.87857142857143,3,3,0
33.351059,-117.420557,No,Yes,No,72,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,24.55,1750.7,24.31527777777778,0,0,0
40.704293,-122.803899,Yes,No,No,8,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.4,221.9,27.7375,1,1,0
37.84771,-120.486589,No,No,No,16,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.2,1573.7,98.35625,3,2,1
34.9436,-115.287901,No,Yes,No,69,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),99.5,6841.45,99.15144927536231,3,1,2
37.540582,-122.509594,Yes,Yes,No,35,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),81.6,2815.25,80.43571428571428,1,1,0
32.912664,-116.635387,No,Yes,Yes,55,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.0,1087.25,19.76818181818182,0,0,0
37.815459,-121.977203,No,No,No,69,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.1,1268.85,18.389130434782608,0,0,0
33.384345,-117.072619,No,No,No,2,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,80.6,155.8,77.9,1,1,0
40.267158,-123.805913,No,No,No,72,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.45,1866.45,25.922916666666666,0,0,0
36.936228,-121.785559,No,No,No,5,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.95,109.6,21.919999999999998,0,0,0
38.311609,-121.554034,No,No,No,10,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.15,735.5,73.55,0,0,0
36.667794,-121.601306,No,No,No,57,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),18.8,1094.35,19.19912280701754,0,0,0
33.391181,-118.421305,No,Yes,No,25,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,60.106,5,3,2
37.540582,-122.509594,No,Yes,No,63,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.75,6871.7,109.07460317460317,5,3,2
38.489273,-120.891614,No,Yes,Yes,72,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.45,5886.85,81.76180555555555,5,3,2
40.343213,-121.815412,No,Yes,No,48,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),96.9,4473.45,93.19687499999999,4,3,1
39.220368,-122.907693,No,Yes,Yes,49,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.4,4494.65,91.72755102040816,3,2,1
37.284265,-121.827673,No,No,Yes,21,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.75,452.2,21.53333333333333,0,0,0
34.167926,-118.267539,Yes,Yes,No,57,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.85,2572.95,45.13947368421052,2,0,2
33.680302,-117.833296,No,No,No,21,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),65.35,1424.4,67.82857142857144,3,2,1
39.531028,-121.24807,No,No,No,8,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,64.1,504.05,63.00625,3,2,1
32.782501,-117.01611,No,No,No,9,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.5,791.7,87.96666666666667,1,0,1
37.284265,-121.827673,No,No,No,2,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.95,178.1,89.05,3,1,2
35.451402,-119.488413,No,Yes,No,9,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,94.85,890.6,98.95555555555556,4,3,1
36.798882,-120.019511,No,No,No,19,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.95,1931.75,101.67105263157895,3,1,2
33.458754,-117.665104,No,No,No,8,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.95,668.4,83.55,2,1,1
33.638645,-116.55783,No,No,No,56,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.45,5916.95,105.65982142857142,4,2,2
33.714829,-117.872941,No,Yes,No,21,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,55.95,1157.05,55.09761904761905,4,2,2
33.600987,-117.862734,No,Yes,No,60,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.6,4946.7,82.445,5,3,2
33.972293,-116.654195,No,Yes,Yes,56,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,52.0,2884.9,51.51607142857143,4,3,1
34.051809,-118.383843,No,Yes,Yes,55,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.3,1079.05,19.619090909090907,0,0,0
37.946282,-121.139499,No,No,Yes,55,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.1,1001.5,18.20909090909091,0,0,0
33.936827,-118.359824,Yes,No,No,14,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,1096.25,78.30357142857143,0,0,0
34.037251,-118.423573,No,No,No,61,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.65,5321.25,87.23360655737704,5,3,2
37.80707,-122.297401,No,Yes,Yes,66,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.0,1374.2,20.82121212121212,0,0,0
37.95338,-122.076886,No,No,No,57,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,54.65,3134.7,54.99473684210526,2,2,0
33.611945,-117.665867,No,No,No,59,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.65,3735.45,63.31271186440678,3,2,1
37.106902,-122.100006,No,No,No,49,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.65,5168.1,105.47142857142858,4,2,2
33.798266,-118.300237,No,Yes,No,68,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.2,6392.85,94.0125,6,4,2
38.931425,-121.946081,Yes,No,No,36,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,2659.45,73.8736111111111,0,0,0
34.004379,-117.447864,Yes,Yes,No,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,69.55,69.55,0,0,0
34.441123,-117.537886,No,No,No,30,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.45,3096.9,103.23,3,1,2
34.093781,-118.381061,No,Yes,No,71,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.4,1725.4,24.301408450704226,0,0,0
34.114772,-118.089431,No,Yes,No,8,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,842.9,105.3625,4,2,2
38.060264,-122.830646,Yes,No,No,9,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.85,751.65,83.51666666666667,1,0,1
38.53508,-121.444144,No,No,No,69,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.5,7348.8,106.50434782608696,4,2,2
38.489273,-120.891614,No,No,Yes,67,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.6,7244.7,108.12985074626866,4,2,2
34.231318,-117.662032,No,No,No,24,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.95,1348.5,56.1875,2,2,0
33.679659,-118.016195,Yes,Yes,No,16,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.8,1167.8,72.9875,0,0,0
38.343282,-122.9755,No,Yes,Yes,14,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.2,1046.5,74.75,0,0,0
37.873916,-122.20522,Yes,Yes,Yes,34,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.9,3625.2,106.62352941176471,5,3,2
33.905963,-118.08263,No,Yes,Yes,53,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.55,1007.9,19.016981132075472,0,0,0
38.696659,-123.436861,No,Yes,No,20,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.85,2239.65,111.9825,4,2,2
39.745805,-120.580882,No,Yes,Yes,24,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.8,1821.2,75.88333333333334,3,1,2
39.288127,-122.415841,No,Yes,No,64,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,81.3,5129.3,80.1453125,5,4,1
33.719221,-118.073596,Yes,Yes,No,71,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),23.95,1756.2,24.735211267605635,0,0,0
33.351059,-117.420557,No,No,No,8,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.2,161.95,20.24375,0,0,0
35.245035,-118.905553,No,Yes,No,65,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,69.55,4459.15,68.60230769230769,3,2,1
33.745746,-116.514215,No,No,No,29,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),48.95,1323.7,45.6448275862069,1,1,0
38.33788,-120.954202,No,Yes,Yes,55,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,100.9,5448.6,99.06545454545456,3,1,2
40.584991,-124.121504,No,No,Yes,54,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,61.0,3283.05,60.797222222222224,3,3,0
34.196837,-118.142236,No,No,No,66,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.35,4193.4,63.53636363636363,5,3,2
34.024405,-117.898722,No,Yes,Yes,31,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.7,1825.5,58.88709677419355,1,0,1
34.127621,-117.717863,Yes,No,No,5,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.95,378.4,75.67999999999999,1,0,1
33.948558,-116.516976,No,No,No,21,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,61.65,1393.6,66.36190476190475,2,1,1
37.329725,-120.306399,No,No,No,9,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.6,190.1,21.12222222222222,0,0,0
33.141265,-116.967221,Yes,No,No,31,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.7,2845.15,91.77903225806452,2,1,1
39.562239,-121.14836,No,Yes,No,49,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.25,4920.8,100.42448979591838,4,2,2
34.110444,-118.156957,No,Yes,No,11,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,1078.9,98.08181818181819,2,0,2
34.441398,-119.513163,No,No,No,6,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.55,536.4,89.39999999999999,2,0,2
37.078873,-122.090386,No,Yes,Yes,0,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.0,0.0,0.0,0,0,0
35.478736,-115.516984,No,Yes,No,57,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.9,1115.6,19.5719298245614,0,0,0
33.994676,-117.372498,No,No,No,2,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.0,114.15,57.075,2,1,1
34.19829,-118.602203,No,Yes,No,9,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.35,754.65,83.85,1,0,1
35.339796,-119.023552,No,No,No,38,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.3,743.05,19.553947368421053,0,0,0
38.099323,-122.945723,No,No,Yes,39,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),54.85,2191.7,56.197435897435895,4,2,2
37.304681,-121.809955,No,Yes,No,17,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.55,1515.1,89.12352941176471,2,0,2
37.858898,-122.240512,No,No,No,71,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.55,1898.1,26.733802816901406,0,0,0
40.965011,-124.015255,No,No,No,45,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),96.75,4442.75,98.72777777777777,3,2,1
40.89866,-123.539754,No,Yes,Yes,33,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.1,670.35,20.313636363636363,0,0,0
38.481902,-120.603668,No,Yes,Yes,72,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.7,1482.3,20.5875,0,0,0
34.052917,-118.255178,No,No,No,29,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,55.25,1620.2,55.86896551724138,1,1,0
36.464635,-119.094348,No,Yes,Yes,71,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),95.75,6849.4,96.47042253521126,3,2,1
34.202494,-118.448048,Yes,No,No,18,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.6,1806.35,100.35277777777777,4,2,2
33.987945,-118.370442,No,No,No,16,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.9,834.15,52.134375,2,2,0
32.741499,-117.127409,Yes,Yes,No,27,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,2754.45,102.01666666666667,4,2,2
36.78979,-119.929894,No,Yes,No,4,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.6,93.45,23.3625,0,0,0
34.139082,-118.39275,No,Yes,No,72,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),26.45,1914.5,26.59027777777778,0,0,0
38.169605,-121.310964,Yes,No,No,47,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.05,4504.55,95.84148936170213,3,2,1
33.75462,-118.071128,No,No,No,39,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),81.4,3213.75,82.40384615384616,1,1,0
36.822715,-119.761826,No,Yes,No,72,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),105.0,7589.8,105.41388888888889,4,2,2
37.223,-119.001021,Yes,No,No,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.3,89.3,89.3,2,0,2
33.766004,-117.786763,Yes,Yes,No,72,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),105.0,7578.05,105.25069444444445,4,2,2
37.74441,-122.486764,No,No,No,18,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,1380.4,76.6888888888889,1,1,0
40.142256,-123.852927,Yes,Yes,No,71,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),71.0,5012.1,70.59295774647887,4,3,1
38.343282,-122.9755,No,Yes,No,42,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),66.4,2727.8,64.94761904761906,3,3,0
34.085807,-118.206617,No,Yes,No,72,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.25,6369.45,88.46458333333334,6,4,2
34.142747,-117.300864,No,No,No,15,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,1415.0,94.33333333333333,3,1,2
39.624561,-121.552866,No,Yes,Yes,72,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.9,7559.55,104.99375,5,3,2
37.246064,-121.749494,No,No,Yes,27,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,56.2,1567.55,58.0574074074074,2,2,0
35.369553,-120.763864,No,Yes,No,35,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,2416.55,69.04428571428572,0,0,0
33.890853,-118.297967,No,Yes,Yes,9,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,906.85,100.76111111111112,4,2,2
40.965011,-124.015255,No,No,No,1,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.55,19.55,19.55,0,0,0
34.090925,-118.128164,No,No,No,20,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.35,927.15,46.3575,0,0,0
33.69887,-117.25071,No,Yes,No,65,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.35,1319.95,20.306923076923077,0,0,0
34.150354,-118.518292,No,No,No,1,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.9,20.9,20.9,0,0,0
33.819814,-118.222416,No,No,No,7,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,164.85,23.55,0,0,0
32.67102,-117.095235,No,Yes,No,29,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,75.55,2054.4,70.84137931034483,4,2,2
38.549822,-121.266725,No,No,No,46,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),30.3,1380.1,30.002173913043475,1,1,0
37.758019,-122.138678,No,No,No,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.5,49.5,49.5,1,1,0
34.088017,-118.327168,Yes,Yes,No,3,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,239.05,79.68333333333334,1,1,0
34.038983,-117.991372,No,No,No,13,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.1,1135.7,87.36153846153846,2,0,2
37.497915,-122.267361,No,No,Yes,7,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.05,96.8,13.828571428571427,0,0,0
38.41935,-120.469545,No,No,No,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.85,19.85,19.85,0,0,0
34.106922,-117.297553,No,Yes,Yes,16,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.15,341.35,21.334375,0,0,0
34.14649,-117.849815,No,Yes,No,8,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,65.5,564.35,70.54375,3,2,1
40.547857,-123.187265,No,No,No,10,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,1081.45,108.14500000000001,5,3,2
34.17211,-115.769773,No,No,No,29,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),100.55,2830.45,97.60172413793103,4,3,1
32.99356,-117.207121,No,Yes,No,19,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.65,1465.75,77.14473684210526,1,0,1
33.678591,-117.905471,No,Yes,Yes,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.1,8248.5,114.5625,6,4,2
40.210895,-123.86,No,No,No,3,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.0,287.4,95.8,4,2,2
33.787165,-117.931889,No,Yes,No,44,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,24.85,1013.6,23.036363636363635,0,0,0
37.972662,-122.491452,No,No,No,42,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,4400.75,104.7797619047619,4,2,2
34.132275,-117.611478,No,Yes,Yes,30,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),83.55,2570.2,85.67333333333333,2,2,0
34.167236,-116.281511,No,No,No,51,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.0,4085.75,80.11274509803921,1,1,0
